,keyword,count,top_count,bottom_count,top_relative_frequency,bottom_relative_frequency
2864,auschwitz-birkenau concentration camp,1,0.0,1.0,0.0,1.0
2865,historian,1,0.0,1.0,0.0,1.0
2866,new yorker,1,0.0,1.0,0.0,1.0
2867,holocaust denial,1,0.0,1.0,0.0,1.0
2868,mixed martial arts,1,0.0,1.0,0.0,1.0
2869,muscleman,1,0.0,1.0,0.0,1.0
2870,online chat,1,0.0,1.0,0.0,1.0
2871,counselor,1,0.0,1.0,0.0,1.0
2872,gym,1,0.0,1.0,0.0,1.0
2873,troubled teen,1,0.0,1.0,0.0,1.0
2874,cloning,1,0.0,1.0,0.0,1.0
2875,nuclear threat,1,0.0,1.0,0.0,1.0
2876,kansas city,1,0.0,1.0,0.0,1.0
2877,traveling salesman,1,0.0,1.0,0.0,1.0
2878,boarding school,1,0.0,1.0,0.0,1.0
2879,depressed mom,1,0.0,1.0,0.0,1.0
2880,深夜秀,1,0.0,1.0,0.0,1.0
2881,vanity film,1,0.0,1.0,0.0,1.0
2882,photo album,1,0.0,1.0,0.0,1.0
2883,oppression,1,0.0,1.0,0.0,1.0
2884,flanders,1,0.0,1.0,0.0,1.0
2885,protégé,1,0.0,1.0,0.0,1.0
2886,butch cassidy,1,0.0,1.0,0.0,1.0
2887,native peoples,1,0.0,1.0,0.0,1.0
2888,nile,1,0.0,1.0,0.0,1.0
2889,egyptian mythology,1,0.0,1.0,0.0,1.0
2890,egyptian,1,0.0,1.0,0.0,1.0
2891,sundance kid,1,0.0,1.0,0.0,1.0
2892,myth,1,0.0,1.0,0.0,1.0
2893,treachery,1,0.0,1.0,0.0,1.0
2894,miner,1,0.0,1.0,0.0,1.0
2895,hallucinogen,1,0.0,1.0,0.0,1.0
2896,marketing,1,0.0,1.0,0.0,1.0
2897,locked in a car,1,0.0,1.0,0.0,1.0
2898,locksmith,1,0.0,1.0,0.0,1.0
2899,breast cancer,1,0.0,1.0,0.0,1.0
2900,corporatism,1,0.0,1.0,0.0,1.0
2901,sinister,1,0.0,1.0,0.0,1.0
2902,manufacturing plant,1,0.0,1.0,0.0,1.0
2903,dark history,1,0.0,1.0,0.0,1.0
2904,blood splatter,1,0.0,1.0,0.0,1.0
2905,neo nazism,1,0.0,1.0,0.0,1.0
2906,altruism,1,0.0,1.0,0.0,1.0
2907,compassion,1,0.0,1.0,0.0,1.0
2908,intercom,1,0.0,1.0,0.0,1.0
2909,art museum,1,0.0,1.0,0.0,1.0
2910,"teheran (tehran), iran",1,0.0,1.0,0.0,1.0
2911,ban from profession,1,0.0,1.0,0.0,1.0
2912,evangelical christianity,1,0.0,1.0,0.0,1.0
2913,viral video,1,0.0,1.0,0.0,1.0
2914,tenacity,1,0.0,1.0,0.0,1.0
2915,bad news,1,0.0,1.0,0.0,1.0
2916,summertime,1,0.0,1.0,0.0,1.0
2917,mad doctor,1,0.0,1.0,0.0,1.0
2918,young couple,1,0.0,1.0,0.0,1.0
2919,edwardian england,1,0.0,1.0,0.0,1.0
2920,secluded,1,0.0,1.0,0.0,1.0
2921,family estate,1,0.0,1.0,0.0,1.0
2922,walrus,1,0.0,1.0,0.0,1.0
2923,oxford university,1,0.0,1.0,0.0,1.0
2924,edwardian,1,0.0,1.0,0.0,1.0
2925,nursing,1,0.0,1.0,0.0,1.0
2926,war injury,1,0.0,1.0,0.0,1.0
2927,disfigurement,1,0.0,1.0,0.0,1.0
2928,installation,1,0.0,1.0,0.0,1.0
2929,town square,1,0.0,1.0,0.0,1.0
2930,shame,1,0.0,1.0,0.0,1.0
2931,bildungsroman,1,0.0,1.0,0.0,1.0
2932,bus hijacking,1,0.0,1.0,0.0,1.0
2933,sexual discrimination,1,0.0,0.0,0.0,0.0
2934,pat garrett,1,0.0,0.0,0.0,0.0
2935,fraternal twins,1,0.0,0.0,0.0,0.0
2936,new ager,1,0.0,0.0,0.0,0.0
2937,portrait of an artist,1,0.0,1.0,0.0,1.0
2938,twin synchronization,1,0.0,0.0,0.0,0.0
2939,the rapture,1,0.0,0.0,0.0,0.0
2940,pilot hero,1,0.0,0.0,0.0,0.0
2941,billy the kid,1,0.0,0.0,0.0,0.0
2942,posse,1,0.0,0.0,0.0,0.0
2943,editor,1,0.0,1.0,0.0,1.0
2944,outlaw gang,1,0.0,0.0,0.0,0.0
2945,book editor,1,0.0,1.0,0.0,1.0
2946,war journalist,1,0.0,1.0,0.0,1.0
2947,new mexico territory,1,0.0,0.0,0.0,0.0
2948,masked ball,1,0.0,0.0,0.0,0.0
2949,opposites attract,1,0.0,1.0,0.0,1.0
2950,first crush,1,0.0,1.0,0.0,1.0
2951,deadline,1,0.0,0.0,0.0,0.0
2952,edgar allan poe,1,0.0,0.0,0.0,0.0
2953,newspaper review,1,0.0,0.0,0.0,0.0
2954,baltimore maryland,1,0.0,0.0,0.0,0.0
2955,newspaper office,1,0.0,0.0,0.0,0.0
2956,hard times,1,0.0,0.0,0.0,0.0
2957,struggling playwright,1,0.0,1.0,0.0,1.0
2958,french writer,1,0.0,1.0,0.0,1.0
2959,teacher student relationship,1,0.0,0.0,0.0,0.0
2960,in the closet,1,0.0,0.0,0.0,0.0
2961,street artist,1,0.0,0.0,0.0,0.0
2962,east los angeles,1,0.0,0.0,0.0,0.0
2963,australian outback,1,0.0,1.0,0.0,1.0
2964,lowrider,1,0.0,0.0,0.0,0.0
2965,car culture,1,0.0,0.0,0.0,0.0
2966,bet,1,0.0,0.0,0.0,0.0
2967,match,1,0.0,0.0,0.0,0.0
2968,troubled marriage,1,0.0,1.0,0.0,1.0
2969,pyramid,1,0.0,0.0,0.0,0.0
2970,central america,1,0.0,0.0,0.0,0.0
2971,cattle,1,0.0,0.0,0.0,0.0
2972,dead fish,1,0.0,0.0,0.0,0.0
2973,sucked into jet engine,1,0.0,0.0,0.0,0.0
2974,outback,1,0.0,1.0,0.0,1.0
2975,cleveland,1,0.0,0.0,0.0,0.0
2976,cleveland browns,1,0.0,0.0,0.0,0.0
2977,mexican,1,0.0,1.0,0.0,1.0
2978,draft day,1,0.0,0.0,0.0,0.0
2979,bisexuality,1,0.0,0.0,0.0,0.0
2980,compulsive liar,1,0.0,1.0,0.0,1.0
2981,cowardice,1,0.0,0.0,0.0,0.0
2982,life imitates art,1,0.0,0.0,0.0,0.0
2983,pendulum,1,0.0,0.0,0.0,0.0
2984,barbed wire,1,0.0,0.0,0.0,0.0
2985,union,1,0.0,1.0,0.0,1.0
2986,carthage,1,0.0,0.0,0.0,0.0
2987,deputy,1,0.0,1.0,0.0,1.0
2988,funeral director,1,0.0,0.0,0.0,0.0
2989,funeral home,1,0.0,0.0,0.0,0.0
2990,amateur theater,1,0.0,0.0,0.0,0.0
2991,hidden corpse,1,0.0,0.0,0.0,0.0
2992,estranged family member,1,0.0,0.0,0.0,0.0
2993,men in black,1,0.0,1.0,0.0,1.0
2994,private club,1,0.0,1.0,0.0,1.0
2995,hick,1,0.0,0.0,0.0,0.0
2996,historical,1,0.0,1.0,0.0,1.0
2997,sexual abuse,1,0.0,0.0,0.0,0.0
2998,military tribunal,1,0.0,1.0,0.0,1.0
2999,meteorologist,1,0.0,1.0,0.0,1.0
3000,confession of crime,1,0.0,0.0,0.0,0.0
3001,social documentary,1,0.0,0.0,0.0,0.0
3002,treasury department,1,0.0,1.0,0.0,1.0
3003,southeast asia,1,0.0,0.0,0.0,0.0
3004,muay thai,1,0.0,1.0,0.0,1.0
3005,interracial couple,1,0.0,0.0,0.0,0.0
3006,melbourne,1,0.0,0.0,0.0,0.0
3007,murder of a police officer,1,0.0,0.0,0.0,0.0
3008,girls,1,0.0,0.0,0.0,0.0
3009,sexual violence,1,0.0,0.0,0.0,0.0
3010,ivy league college,1,0.0,0.0,0.0,0.0
3011,post-racial america,1,0.0,0.0,0.0,0.0
3012,embedded journalism,1,0.0,1.0,0.0,1.0
3013,boundary violations,1,0.0,0.0,0.0,0.0
3014,dutch,1,0.0,0.0,0.0,0.0
3015,foreign correspondent,1,0.0,1.0,0.0,1.0
3016,wheelchair user   ,1,0.0,0.0,0.0,0.0
3017,gospel,1,0.0,1.0,0.0,1.0
3018,children on the run,1,0.0,0.0,0.0,0.0
3019,land developer,1,0.0,0.0,0.0,0.0
3020,real estate developer,1,0.0,0.0,0.0,0.0
3021,disc jockey,1,0.0,0.0,0.0,0.0
3022,duel,1,0.0,1.0,0.0,1.0
3023,architect,1,0.0,0.0,0.0,0.0
3024,cake,1,0.0,0.0,0.0,0.0
3025,homeless,1,0.0,1.0,0.0,1.0
3026,chinese mafia,1,0.0,1.0,0.0,1.0
3027,married man,1,0.0,0.0,0.0,0.0
3028,small village,1,0.0,0.0,0.0,0.0
3029,religious conversion,1,0.0,0.0,0.0,0.0
3030,evangelical,1,0.0,0.0,0.0,0.0
3031,mental hospital,1,0.0,1.0,0.0,1.0
3032,ex husband,1,0.0,0.0,0.0,0.0
3033,fan,1,0.0,0.0,0.0,0.0
3034,missing daughter,1,0.0,1.0,0.0,1.0
3035,modeling,1,0.0,0.0,0.0,0.0
3036,social drama,1,0.0,1.0,0.0,1.0
3037,cursed object,1,0.0,0.0,0.0,0.0
3038,portal to hell,1,0.0,0.0,0.0,0.0
3039,multiple assassinations,1,0.0,1.0,0.0,1.0
3040,longshoreman,1,0.0,1.0,0.0,1.0
3041,garbage truck,1,0.0,1.0,0.0,1.0
3042,voice,1,0.0,0.0,0.0,0.0
3043,meat cleaver,1,0.0,0.0,0.0,0.0
3044,car explosion,1,0.0,1.0,0.0,1.0
3045,locked in,1,0.0,0.0,0.0,0.0
3046,deadly game,1,0.0,0.0,0.0,0.0
3047,"galicia, spain",1,0.0,0.0,0.0,0.0
3048,fashion model,1,0.0,0.0,0.0,0.0
3049,sport competition,1,0.0,0.0,0.0,0.0
3050,art thief,1,0.0,0.0,0.0,0.0
3051,hypnotism,1,0.0,0.0,0.0,0.0
3052,bartender,1,0.0,0.0,0.0,0.0
3053,mandarin,1,0.0,1.0,0.0,1.0
3054,record,1,0.0,1.0,0.0,1.0
3055,super bowl,1,0.0,0.0,0.0,0.0
3056,abandoned puppy,1,0.0,0.0,0.0,0.0
3057,goa,1,0.0,0.0,0.0,0.0
3058,drug bust,1,0.0,0.0,0.0,0.0
3059,native american folklore,1,0.0,0.0,0.0,0.0
3060,street war,1,0.0,1.0,0.0,1.0
3061,city of argos,1,0.0,1.0,0.0,1.0
3062,bulimia,1,0.0,0.0,0.0,0.0
3063,diamond heist,1,0.0,0.0,0.0,0.0
3064,framed for a crime,1,0.0,0.0,0.0,0.0
3065,escaped prisoner,1,0.0,0.0,0.0,0.0
3066,parson,1,0.0,1.0,0.0,1.0
3067,regency period,1,0.0,1.0,0.0,1.0
3068,gold digger,1,0.0,1.0,0.0,1.0
3069,negotiator,1,0.0,0.0,0.0,0.0
3070,success,1,0.0,0.0,0.0,0.0
3071,pride,1,0.0,1.0,0.0,1.0
3072,domineering mother,1,0.0,0.0,0.0,0.0
3073,shaolin,1,0.0,1.0,0.0,1.0
3074,hipster,1,0.0,0.0,0.0,0.0
3075,truck hijacking,1,0.0,1.0,0.0,1.0
3076,generation-x,1,0.0,0.0,0.0,0.0
3077,generation z,1,0.0,0.0,0.0,0.0
3078,coat,1,0.0,1.0,0.0,1.0
3079,business ethics,1,0.0,1.0,0.0,1.0
3080,lens flare,1,0.0,0.0,0.0,0.0
3081,american dream,1,0.0,1.0,0.0,1.0
3082,mistaken parentage,1,0.0,1.0,0.0,1.0
3083,feudality,1,0.0,0.0,0.0,0.0
3084,rave party,1,0.0,0.0,0.0,0.0
3085,swinger,1,0.0,0.0,0.0,0.0
3086,latvia,1,0.0,0.0,0.0,0.0
3087,whaling ship,1,0.0,1.0,0.0,1.0
3088,lost at sea,1,0.0,1.0,0.0,1.0
3089,gun fight,1,0.0,0.0,0.0,0.0
3090,stolen pet,1,0.0,0.0,0.0,0.0
3091,designer drug,1,0.0,0.0,0.0,0.0
3092,country music,1,0.0,0.0,0.0,0.0
3093,paparazzi,1,0.0,0.0,0.0,0.0
3094,whaling,1,0.0,1.0,0.0,1.0
3095,hunger,1,0.0,1.0,0.0,1.0
3096,death of spouse,1,0.0,0.0,0.0,0.0
3097,gun control,1,0.0,1.0,0.0,1.0
3098,lobbyist,1,0.0,1.0,0.0,1.0
3099,nativity,1,0.0,1.0,0.0,1.0
3100,self delusion,1,0.0,0.0,0.0,0.0
3101,war psychology,1,0.0,1.0,0.0,1.0
3102,self created problems,1,0.0,0.0,0.0,0.0
3103,gang of thieves,1,0.0,1.0,0.0,1.0
3104,eiffel tower paris,1,0.0,1.0,0.0,1.0
3105,sleeplessness,1,0.0,0.0,0.0,0.0
3106,cigarette smoking,1,0.0,1.0,0.0,1.0
3107,male model,1,0.0,0.0,0.0,0.0
3108,blow job,1,0.0,1.0,0.0,1.0
3109,kitten,1,0.0,0.0,0.0,0.0
3110,writing a poem,1,0.0,0.0,0.0,0.0
3111,brighton,1,0.0,1.0,0.0,1.0
3112,female artist,1,0.0,0.0,0.0,0.0
3113,"atlanta, georgia",1,0.0,0.0,0.0,0.0
3114,globalization,1,0.0,0.0,0.0,0.0
3115,banker,1,0.0,0.0,0.0,0.0
3116,global economy,1,0.0,0.0,0.0,0.0
3117,banking,1,0.0,0.0,0.0,0.0
3118,gang war,1,0.0,1.0,0.0,1.0
3119,princeton university,1,0.0,0.0,0.0,0.0
3120,riot,1,0.0,1.0,0.0,1.0
3121,record album,1,0.0,1.0,0.0,1.0
3122,research station,1,0.0,1.0,0.0,1.0
3123,admissions,1,0.0,0.0,0.0,0.0
3124,notebook,1,0.0,0.0,0.0,0.0
3125,bus driver,1,0.0,0.0,0.0,0.0
3126,goggles,1,0.0,1.0,0.0,1.0
3127,religious sect,1,0.0,1.0,0.0,1.0
3128,"barcelona, spain",1,0.0,1.0,0.0,1.0
3129,nantucket,1,0.0,1.0,0.0,1.0
3130,best selling author,1,0.0,1.0,0.0,1.0
3131,drink,1,0.0,0.0,0.0,0.0
3132,ex-boyfriend ex-girlfriend relationship,1,0.0,0.0,0.0,0.0
3133,cupcake,1,0.0,0.0,0.0,0.0
3134,police custody,1,0.0,0.0,0.0,0.0
3135,human trafficking,1,0.0,1.0,0.0,1.0
3136,killing spree,1,0.0,0.0,0.0,0.0
3137,intelligence agency,1,0.0,0.0,0.0,0.0
3138,abusive stepfather,1,0.0,0.0,0.0,0.0
3139,exhibition match,1,0.0,1.0,0.0,1.0
3140,hunting obsession,1,0.0,0.0,0.0,0.0
3141,leukemia,1,0.0,0.0,0.0,0.0
3142,trauma,1,0.0,0.0,0.0,0.0
3143,parking lot,1,0.0,0.0,0.0,0.0
3144,therapy,1,0.0,0.0,0.0,0.0
3145,car seat,1,0.0,0.0,0.0,0.0
3146,israel,1,0.0,0.0,0.0,0.0
3147,lebanon war,1,0.0,0.0,0.0,0.0
3148,tennis match,1,0.0,1.0,0.0,1.0
3149,anti trump film,1,0.0,0.0,0.0,0.0
3150,israeli palestinian conflict,1,0.0,0.0,0.0,0.0
3151,shin bet,1,0.0,0.0,0.0,0.0
3152,arab–israeli conflict,1,0.0,0.0,0.0,0.0
3153,hamas,1,0.0,0.0,0.0,0.0
3154,female athlete,1,0.0,1.0,0.0,1.0
3155,dublin,1,0.0,0.0,0.0,0.0
3156,conjoined twins,1,0.0,0.0,0.0,0.0
3157,michigan,1,0.0,0.0,0.0,0.0
3158,separatists,1,0.0,0.0,0.0,0.0
3159,remote,1,0.0,0.0,0.0,0.0
3160,bare knuckle boxing,1,0.0,1.0,0.0,1.0
3161,isolated island,1,0.0,0.0,0.0,0.0
3162,fishing boat,1,0.0,0.0,0.0,0.0
3163,rust belt,1,0.0,1.0,0.0,1.0
3164,noir,1,0.0,1.0,0.0,1.0
3165,porn star,1,0.0,1.0,0.0,1.0
3166,victorian england,1,0.0,1.0,0.0,1.0
3167,peter pan,1,0.0,0.0,0.0,0.0
3168,sole survivor,1,0.0,1.0,0.0,1.0
3169,nottingham,1,0.0,0.0,0.0,0.0
3170,gay club,1,0.0,0.0,0.0,0.0
3171,behind enemy lines,1,0.0,1.0,0.0,1.0
3172,bath,1,0.0,0.0,0.0,0.0
3173,bisexual,1,0.0,1.0,0.0,1.0
3174,american spy,1,0.0,1.0,0.0,1.0
3175,briefs,1,0.0,1.0,0.0,1.0
3176,grocery,1,0.0,1.0,0.0,1.0
3177,step son,1,0.0,0.0,0.0,0.0
3178,clerk,1,0.0,1.0,0.0,1.0
3179,social decay,1,0.0,1.0,0.0,1.0
3180,winter storm,1,0.0,0.0,0.0,0.0
3181,manslaughter,1,0.0,1.0,0.0,1.0
3182,deaf child,1,0.0,0.0,0.0,0.0
3183,fishing village,1,0.0,0.0,0.0,0.0
3184,alcohol abuse,1,0.0,0.0,0.0,0.0
3185,ghost town,1,0.0,0.0,0.0,0.0
3186,battle of the sexes,1,0.0,1.0,0.0,1.0
3187,homeschooling,1,0.0,0.0,0.0,0.0
3188,in-laws,1,0.0,0.0,0.0,0.0
3189,jordan,1,0.0,1.0,0.0,1.0
3190,aspiring musician,1,0.0,0.0,0.0,0.0
3191,southern france,1,0.0,1.0,0.0,1.0
3192,ex military,1,0.0,0.0,0.0,0.0
3193,record store,1,0.0,0.0,0.0,0.0
3194,hooligan,1,0.0,1.0,0.0,1.0
3195,jam session,1,0.0,0.0,0.0,0.0
3196,vulgar,1,0.0,1.0,0.0,1.0
3197,lured,1,0.0,1.0,0.0,1.0
3198,body snatchers,1,0.0,1.0,0.0,1.0
3199,heart attack,1,0.0,0.0,0.0,0.0
3200,intercultural relationship,1,0.0,0.0,0.0,0.0
3201,korean american,1,0.0,0.0,0.0,0.0
3202,addiction recovery,1,0.0,0.0,0.0,0.0
3203,prowler,1,0.0,1.0,0.0,1.0
3204,playing piano,1,0.0,1.0,0.0,1.0
3205,classical music,1,0.0,1.0,0.0,1.0
3206,church choir,1,0.0,0.0,0.0,0.0
3207,bail jumper,1,0.0,1.0,0.0,1.0
3208,gymnasium,1,0.0,1.0,0.0,1.0
3209,minister,1,0.0,0.0,0.0,0.0
3210,religious fanatic,1,0.0,1.0,0.0,1.0
3211,working mum,1,0.0,0.0,0.0,0.0
3212,struggling actor,1,0.0,0.0,0.0,0.0
3213,katastrofe,1,0.0,0.0,0.0,0.0
3214,deadbeat dad,1,0.0,0.0,0.0,0.0
3215,tennis player,1,0.0,1.0,0.0,1.0
3216,tennis,1,0.0,1.0,0.0,1.0
3217,naive children,1,0.0,1.0,0.0,1.0
3218,social satire,1,0.0,1.0,0.0,1.0
3219,moped,1,0.0,1.0,0.0,1.0
3220,cheating fiancée,1,0.0,0.0,0.0,0.0
3221,chineese family,1,0.0,1.0,0.0,1.0
3222,teacher student sex,1,0.0,0.0,0.0,0.0
3223,brother sister incest,1,0.0,0.0,0.0,0.0
3224,poisoning,1,0.0,1.0,0.0,1.0
3225,fast food restaurant,1,0.0,0.0,0.0,0.0
3226,ice cream man  ,1,0.0,1.0,0.0,1.0
3227,crime family,1,0.0,1.0,0.0,1.0
3228,drug dealing,1,0.0,1.0,0.0,1.0
3229,dilemma,1,0.0,0.0,0.0,0.0
3230,jail,1,0.0,1.0,0.0,1.0
3231,cheating on partner,1,0.0,0.0,0.0,0.0
3232,kærlighed,1,0.0,0.0,0.0,0.0
3233,church inquiry,1,0.0,1.0,0.0,1.0
3234,apparitions of mary,1,0.0,1.0,0.0,1.0
3235,clairvoyant,1,0.0,1.0,0.0,1.0
3236,love puzzle,1,0.0,1.0,0.0,1.0
3237,sunset strip,1,0.0,1.0,0.0,1.0
3238,nudism,1,0.0,1.0,0.0,1.0
3239,cirque du soleil,1,0.0,0.0,0.0,0.0
3240,carnies,1,0.0,0.0,0.0,0.0
3241,aerialist,1,0.0,0.0,0.0,0.0
3242,jupiter,1,0.0,0.0,0.0,0.0
3243,naturism,1,0.0,1.0,0.0,1.0
3244,cottage,1,0.0,0.0,0.0,0.0
3245,nude protest,1,0.0,1.0,0.0,1.0
3246,deserted island,1,0.0,0.0,0.0,0.0
3247,music fan,1,0.0,0.0,0.0,0.0
3248,bhutan,1,0.0,0.0,0.0,0.0
3249,girls with guns,1,0.0,1.0,0.0,1.0
3250,school shooting,1,0.0,0.0,0.0,0.0
3251,construction,1,0.0,0.0,0.0,0.0
3252,stolen truck,1,0.0,1.0,0.0,1.0
3253,piano,1,0.0,0.0,0.0,0.0
3254,communism,1,0.0,0.0,0.0,0.0
3255,irony,1,0.0,0.0,0.0,0.0
3256,sarcasm,1,0.0,0.0,0.0,0.0
3257,gardener,1,0.0,1.0,0.0,1.0
3258,love interest,1,0.0,0.0,0.0,0.0
3259,immaturity,1,0.0,0.0,0.0,0.0
3260,list,1,0.0,0.0,0.0,0.0
3261,mimes,1,0.0,0.0,0.0,0.0
3262,extension ladder,1,0.0,1.0,0.0,1.0
3263,last day on job,1,0.0,1.0,0.0,1.0
3264,mind uploading,1,0.0,0.0,0.0,0.0
3265,presidential candidate,1,0.0,0.0,0.0,0.0
3266,speech writer,1,0.0,0.0,0.0,0.0
3267,dead mother,1,0.0,0.0,0.0,0.0
3268,rocker,1,0.0,1.0,0.0,1.0
3269,weapons trafficking,1,0.0,1.0,0.0,1.0
3270,escaped from hell,1,0.0,1.0,0.0,1.0
3271,mining accident,1,0.0,0.0,0.0,0.0
3272,james brown,1,0.0,0.0,0.0,0.0
3273,heavy metal,1,0.0,1.0,0.0,1.0
3274,nanotechnology,1,0.0,0.0,0.0,0.0
3275,reanimated corpse,1,0.0,1.0,0.0,1.0
3276,man on a toilet,1,0.0,1.0,0.0,1.0
3277,super computer,1,0.0,0.0,0.0,0.0
3278,pantyhose,1,0.0,1.0,0.0,1.0
3279,extremist,1,0.0,0.0,0.0,0.0
3280,computer scientist,1,0.0,0.0,0.0,0.0
3281,mind transfer,1,0.0,0.0,0.0,0.0
3282,quantum computer,1,0.0,0.0,0.0,0.0
3283,newspaper man,1,0.0,1.0,0.0,1.0
3284,everglades,1,0.0,1.0,0.0,1.0
3285,death row,1,0.0,1.0,0.0,1.0
3286,public pool,1,0.0,0.0,0.0,0.0
3287,vote,1,0.0,1.0,0.0,1.0
3288,flag,1,0.0,1.0,0.0,1.0
3289,con,1,0.0,0.0,0.0,0.0
3290,governess,1,0.0,0.0,0.0,0.0
3291,eating,1,0.0,0.0,0.0,0.0
3292,balance,1,0.0,0.0,0.0,0.0
3293,skyline,1,0.0,0.0,0.0,0.0
3294,modern life,1,0.0,0.0,0.0,0.0
3295,moonrise,1,0.0,0.0,0.0,0.0
3296,anti-christ,1,0.0,0.0,0.0,0.0
3297,earth,1,0.0,0.0,0.0,0.0
3298,janitor,1,0.0,0.0,0.0,0.0
3299,duplicate,1,0.0,0.0,0.0,0.0
3300,cosmology,1,0.0,0.0,0.0,0.0
3301,ego,1,0.0,0.0,0.0,0.0
3302,solar system,1,0.0,0.0,0.0,0.0
3303,fighter airplane,1,0.0,1.0,0.0,1.0
3304,forgery,1,0.0,0.0,0.0,0.0
3305,female author,1,0.0,0.0,0.0,0.0
3306,car journey,1,0.0,0.0,0.0,0.0
3307,poacher,1,0.0,0.0,0.0,0.0
3308,fighter pilot,1,0.0,1.0,0.0,1.0
3309,deserted road,1,0.0,0.0,0.0,0.0
3310,flint michigan,1,0.0,0.0,0.0,0.0
3311,discovery,1,0.0,0.0,0.0,0.0
3312,police everyday life,1,0.0,0.0,0.0,0.0
3313,bondage,1,0.0,0.0,0.0,0.0
3314,tuskegee airmen,1,0.0,1.0,0.0,1.0
3315,truce,1,0.0,1.0,0.0,1.0
3316,scar,1,0.0,1.0,0.0,1.0
3317,padre,1,0.0,0.0,0.0,0.0
3318,senior citizen,1,0.0,0.0,0.0,0.0
3319,cat thief,1,0.0,0.0,0.0,0.0
3320,madras,1,0.0,0.0,0.0,0.0
3321,tears,1,0.0,1.0,0.0,1.0
3322,market,1,0.0,1.0,0.0,1.0
3323,general,1,0.0,1.0,0.0,1.0
3324,senate,1,0.0,1.0,0.0,1.0
3325,buffalo skin,1,0.0,1.0,0.0,1.0
3326,lighthouse,1,0.0,0.0,0.0,0.0
3327,lighthouse keeper   ,1,0.0,0.0,0.0,0.0
3328,lost in the desert,1,0.0,1.0,0.0,1.0
3329,lost child,1,0.0,0.0,0.0,0.0
3330,prison wagon,1,0.0,1.0,0.0,1.0
3331,platonic love,1,0.0,0.0,0.0,0.0
3332,refused services,1,0.0,1.0,0.0,1.0
3333,abusive marriage,1,0.0,1.0,0.0,1.0
3334,driven insane,1,0.0,1.0,0.0,1.0
3335,healer,1,0.0,1.0,0.0,1.0
3336,hit,1,0.0,0.0,0.0,0.0
3337,godmother,1,0.0,0.0,0.0,0.0
3338,poker,1,0.0,0.0,0.0,0.0
3339,witch hunt,1,1.0,0.0,1.0,0.0
3340,police raid,1,1.0,0.0,1.0,0.0
3341,police harassment,1,1.0,0.0,1.0,0.0
3342,intimidation by police,1,1.0,0.0,1.0,0.0
3343,los angeles riots,1,1.0,0.0,1.0,0.0
3344,compton california,1,1.0,0.0,1.0,0.0
3345,transatlantic,1,1.0,0.0,1.0,0.0
3346,mystery killer,1,1.0,0.0,1.0,0.0
3347,war ship,1,1.0,0.0,1.0,0.0
3348,avatar,1,1.0,0.0,1.0,0.0
3349,world,1,1.0,0.0,1.0,0.0
3350,domination,1,1.0,0.0,1.0,0.0
3351,cheering,1,1.0,0.0,1.0,0.0
3352,human vs alien,1,1.0,0.0,1.0,0.0
3353,app,1,1.0,0.0,1.0,0.0
3354,emoji,1,1.0,0.0,1.0,0.0
3355,class conflict,1,1.0,0.0,1.0,0.0
3356,hijacking,1,1.0,0.0,1.0,0.0
3357,somalia,1,1.0,0.0,1.0,0.0
3358,ship captain,1,1.0,0.0,1.0,0.0
3359,ship hijacking,1,1.0,0.0,1.0,0.0
3360,somali,1,1.0,0.0,1.0,0.0
3361,commando unit,1,1.0,0.0,1.0,0.0
3362,flower,1,1.0,0.0,1.0,0.0
3363,milwaukee wisconsin,1,1.0,0.0,1.0,0.0
3364,wrongful arrest,1,1.0,0.0,1.0,0.0
3365,racial slur,1,1.0,0.0,1.0,0.0
3366,aviation,1,1.0,0.0,1.0,0.0
3367,sagen,1,1.0,0.0,1.0,0.0
3368,4th century bc,1,1.0,0.0,1.0,0.0
3369,security system,1,1.0,0.0,1.0,0.0
3370,pearl,1,1.0,0.0,1.0,0.0
3371,penthouse,1,1.0,0.0,1.0,0.0
3372,world's tallest building,1,1.0,0.0,1.0,0.0
3373,trapped in burning building,1,1.0,0.0,1.0,0.0
3374,spain,1,1.0,0.0,1.0,0.0
3375,"madrid, spain",1,1.0,0.0,1.0,0.0
3376,bull,1,1.0,0.0,1.0,0.0
3377,hudson river,1,1.0,0.0,1.0,0.0
3378,assault,1,1.0,0.0,1.0,0.0
3379,conspiracy of murder,1,1.0,0.0,1.0,0.0
3380,bad boss,1,1.0,0.0,1.0,0.0
3381,employee,1,1.0,0.0,1.0,0.0
3382,baltimore,1,1.0,0.0,1.0,0.0
3383,fishman,1,1.0,0.0,1.0,0.0
3384,amphibious creature,1,1.0,0.0,1.0,0.0
3385,mega corporation,1,1.0,0.0,1.0,0.0
3386,dumbo,1,1.0,0.0,1.0,0.0
3387,freedom of speech,1,1.0,0.0,1.0,0.0
3388,recording contract,1,1.0,0.0,1.0,0.0
3389,multiple storylines,1,1.0,0.0,1.0,0.0
3390,hansel and gretel,1,1.0,0.0,1.0,0.0
3391,langley virginia,1,1.0,0.0,1.0,0.0
3392,"kiev, ukraine",1,1.0,0.0,1.0,0.0
3393,beach house,1,1.0,0.0,1.0,0.0
3394,boating accident,1,1.0,0.0,1.0,0.0
3395,dying mother,1,1.0,0.0,1.0,0.0
3396,beautiful girl,1,1.0,0.0,1.0,0.0
3397,trustee,1,1.0,0.0,1.0,0.0
